MemberID,Month,MembershipFee,ProShopSpend,F&BSpend,CoachingRevenue
315,2023-09,416.67,105,64.73,80
315,2023-10,416.67,129.32,49.98,80
315,2023-11,416.67,240.5,157.47,80
315,2023-12,416.67,138.27,92.99,80
315,2024-01,416.67,171.95,84.47,80
315,2024-02,416.67,108.45,31.6,0
315,2024-03,416.67,138.88,62.83,0
315,2024-04,416.67,147.95,111.83,0
315,2024-05,416.67,172.46,47.26,80
315,2024-06,416.67,98.47,66.4,0
315,2024-07,416.67,141.58,113.38,80
315,2024-08,416.67,100.33,40.14,80
315,2024-09,416.67,78.52,78.91,80
315,2024-10,416.67,169.51,78.43,0
315,2024-11,416.67,197.25,62.71,0
315,2024-12,416.67,171.48,61.53,0
316,2023-01,183.33,44.74,22.77,0
316,2023-02,183.33,0,0,80
316,2023-03,183.33,21.9,34.09,0
316,2023-04,183.33,22.35,38.83,0
316,2023-05,183.33,57.77,37.84,0
316,2023-06,183.33,0,0,0
316,2023-07,183.33,43.99,28.32,80
316,2023-08,183.33,49.48,31.48,0
316,2023-09,183.33,37.16,38.61,80
316,2023-10,183.33,32.61,31.46,0
316,2023-11,183.33,0,0,0
316,2023-12,183.33,0,0,80
316,2024-01,183.33,0,0,0
316,2024-02,183.33,40.44,22.8,80
316,2024-03,183.33,0,0,0
316,2024-04,183.33,0,0,80
316,2024-05,183.33,0,0,0
316,2024-06,183.33,41.24,22.96,80
316,2024-07,183.33,28.7,27.77,0
316,2024-08,183.33,30.83,25.13,80
316,2024-09,183.33,42.03,38.83,80
316,2024-10,183.33,57.38,33.89,0
316,2024-11,183.33,40.11,22.27,80
316,2024-12,183.33,47.01,26.26,0
317,2023-01,183.33,451.09,182.87,80
317,2023-02,183.33,497.95,315.04,160
317,2023-03,183.33,482.59,359.01,80
317,2023-04,183.33,378.27,347.45,160
317,2023-05,183.33,259.96,201.06,160
317,2023-06,183.33,454.09,302.4,160
317,2023-07,183.33,403.3,189.39,160
317,2023-08,183.33,538.15,141.44,80
317,2023-09,183.33,306.8,168.81,80
317,2023-10,183.33,171.88,176.43,0
317,2023-11,183.33,636.89,326.84,160
317,2023-12,183.33,415.5,262.4,160
317,2024-01,183.33,225.59,150.84,160
317,2024-02,183.33,491.02,436.98,160
317,2024-03,183.33,496.85,192.44,160
317,2024-04,183.33,163.23,196.66,160
317,2024-05,183.33,189.73,128.38,80
317,2024-06,183.33,327.82,427.03,160
317,2024-07,183.33,341.42,369.06,0
317,2024-08,183.33,307.19,214.59,80
317,2024-09,183.33,575.31,263.81,80
317,2024-10,183.33,331.41,334.76,160
317,2024-11,183.33,629.6,429.14,80
317,2024-12,183.33,309.8,385.36,0
318,2023-01,183.33,527.56,298.7,160
318,2023-02,183.33,235.52,310.1,80
318,2023-03,183.33,256.16,387.8,160
318,2023-04,183.33,464.73,175.86,80
318,2023-05,183.33,217.01,202.6,160
318,2023-06,183.33,588.62,325.82,160
318,2023-07,183.33,344.24,221.85,160
318,2023-08,183.33,252.2,175.53,80
318,2023-09,183.33,571.64,322.61,0
318,2023-10,183.33,285.47,224.44,160
318,2023-11,183.33,195.67,355.57,80
318,2023-12,183.33,592.93,229.4,0
318,2024-01,183.33,272.28,172.77,80
318,2024-02,183.33,192.18,246.64,160
318,2024-03,183.33,407.99,182.55,80
318,2024-04,183.33,150.96,114.07,160
318,2024-05,183.33,278.01,302.35,80
318,2024-06,183.33,373.3,335.93,0
318,2024-07,183.33,339.82,223.78,80
318,2024-08,183.33,313.27,252.27,160
318,2024-09,183.33,164.75,176.33,160
318,2024-10,183.33,398.55,226.75,160
318,2024-11,183.33,264.02,356.63,0
318,2024-12,183.33,513.95,363.08,160
319,2023-01,291.67,134.15,61.05,0
319,2023-02,291.67,106.6,58.41,80
319,2023-03,291.67,254.7,107.23,160
319,2023-04,291.67,67.93,38.98,0
319,2023-05,291.67,96.17,111.65,80
319,2023-06,291.67,98.07,59.49,80
319,2023-07,291.67,65.52,49.27,0
319,2023-08,291.67,95.85,98.79,0
319,2023-09,291.67,209.83,147.91,0
319,2023-10,291.67,192.66,150.26,0
319,2023-11,291.67,52.95,42.67,80
319,2023-12,291.67,153.79,165.07,0
319,2024-01,291.67,98.94,58.82,80
319,2024-02,291.67,141.41,83.34,0
319,2024-03,291.67,178.2,88.97,0
319,2024-04,291.67,203.62,174.52,0
319,2024-05,291.67,203.09,106.92,0
319,2024-06,291.67,125.06,144.54,80
319,2024-07,291.67,53.25,43.23,0
319,2024-08,291.67,158.48,59.93,80
319,2024-09,291.67,223.83,168.17,0
319,2024-10,291.67,129.1,113.58,0
319,2024-11,291.67,101.27,62.25,0
319,2024-12,291.67,93.52,64.79,80
320,2023-01,183.33,220.43,107.37,80
320,2023-02,183.33,207.91,105.87,80
320,2023-03,183.33,129.83,105.86,0
320,2023-04,183.33,423.37,278.7,160
320,2023-05,183.33,467.95,342.64,80
320,2023-06,183.33,309.35,252.79,80
320,2023-07,183.33,129.66,215.43,160
320,2023-08,183.33,404.52,285.07,80
320,2023-09,183.33,445.36,196.88,160
320,2023-10,183.33,432.26,331.45,80
320,2023-11,183.33,318.19,116.49,0
320,2023-12,183.33,429.34,373.42,160
320,2024-01,183.33,338.23,184.32,160
320,2024-02,183.33,316.66,388.81,160
320,2024-03,183.33,185.04,290.53,80
320,2024-04,183.33,282.57,194.36,80
320,2024-05,183.33,321.5,150.65,80
320,2024-06,183.33,208.76,207.77,160
320,2024-07,183.33,222.18,389.51,0
320,2024-08,183.33,643.65,174.14,80
320,2024-09,183.33,292.48,183.25,160
320,2024-10,183.33,428.24,354.48,160
320,2024-11,183.33,333.09,198.68,80
320,2024-12,183.33,449.74,312.81,0
321,2023-01,183.33,348.61,322.24,80
321,2023-02,183.33,421.97,338.74,80
321,2023-03,183.33,558.78,279.91,80
321,2023-04,183.33,434.48,232.65,0
321,2023-05,183.33,356.37,206.61,160
321,2023-06,183.33,453.59,307.27,160
321,2023-07,183.33,370.8,350.91,160
321,2023-08,183.33,530.22,367.87,80
321,2023-09,183.33,188.47,231.72,0
321,2023-10,183.33,248.7,330.02,160
321,2023-11,183.33,372.04,162.97,80
321,2023-12,183.33,281.08,140.99,80
321,2024-01,183.33,236.51,249.71,80
321,2024-02,183.33,298.93,155.54,80
321,2024-03,183.33,311.52,152.08,160
321,2024-04,183.33,422.57,257.59,80
321,2024-05,183.33,428.76,146.61,160
321,2024-06,183.33,323.94,386.1,0
321,2024-07,183.33,290.8,127.16,80
321,2024-08,183.33,394.96,358.94,80
321,2024-09,183.33,213.61,216.57,160
321,2024-10,183.33,253.76,208.34,160
321,2024-11,183.33,246.73,134.18,0
321,2024-12,183.33,309.42,265.58,80
322,2023-01,291.67,503.11,328.21,160
322,2023-02,291.67,434.67,402.08,160
322,2023-03,291.67,510.91,150.21,0
322,2023-04,291.67,307.17,287.49,80
322,2023-05,291.67,417.75,161.31,160
322,2023-06,291.67,327.2,216.92,160
322,2023-07,291.67,320.91,236.28,80
322,2023-08,291.67,406.49,167.27,80
322,2023-09,291.67,556.32,316.76,80
322,2023-10,291.67,262.41,109.65,160
322,2023-11,291.67,362.49,252.83,80
322,2023-12,291.67,251.82,352.68,0
322,2024-01,291.67,423.45,186.77,80
322,2024-02,291.67,350.52,135.54,80
322,2024-03,291.67,420.16,227.29,80
322,2024-04,291.67,244.14,305.72,80
322,2024-05,291.67,382.64,231.47,80
322,2024-06,291.67,146.25,196.64,80
322,2024-07,291.67,252.11,173.91,160
322,2024-08,291.67,300.8,198.79,80
322,2024-09,291.67,312.7,345.23,160
322,2024-10,291.67,531.49,328.58,80
322,2024-11,291.67,590.4,399.67,80
322,2024-12,291.67,273.02,169.36,0
323,2023-01,291.67,176.72,305.52,160
323,2023-02,291.67,423.25,364.45,160
323,2023-03,291.67,333.58,276.39,0
323,2023-04,291.67,236.66,173.7,80
323,2023-05,291.67,192.83,156.79,80
323,2023-06,291.67,306.07,224.9,160
323,2023-07,291.67,299.74,91.84,160
323,2023-08,291.67,196.64,132.18,80
323,2023-09,291.67,303.19,150.94,160
323,2023-10,291.67,305.83,272.45,80
323,2023-11,291.67,251.8,258.68,160
323,2023-12,291.67,291.39,149.76,0
323,2024-01,291.67,288.75,139.95,0
323,2024-02,291.67,522.71,154.55,0
323,2024-03,291.67,221.26,318.88,80
323,2024-04,291.67,204.76,161.46,80
323,2024-05,291.67,302.52,216.33,160
323,2024-06,291.67,231.04,290.99,160
323,2024-07,291.67,232.16,324.98,160
323,2024-08,291.67,573.05,408.23,80
323,2024-09,291.67,337.33,386.08,0
323,2024-10,291.67,234.57,251.28,160
323,2024-11,291.67,195.34,220.3,160
323,2024-12,291.67,322.69,125.94,160
324,2023-01,291.67,320.68,163.92,80
324,2023-02,291.67,202.49,112.91,160
324,2023-03,291.67,313.74,146.99,80
324,2023-04,291.67,239.68,150.85,80
324,2023-05,291.67,215.2,269.98,80
324,2023-06,291.67,509.84,275.73,80
324,2023-07,291.67,255.31,381.54,160
324,2023-08,291.67,371.22,340.61,160
324,2023-09,291.67,465.33,347.89,160
324,2023-10,291.67,351.56,209.89,80
324,2023-11,291.67,570.97,212.09,160
324,2023-12,291.67,356.17,204.79,80
324,2024-01,291.67,371.4,144.5,160
324,2024-02,291.67,286.14,270.63,80
324,2024-03,291.67,310.06,216.23,160
324,2024-04,291.67,311.56,393.31,0
324,2024-05,291.67,232.54,285.74,160
324,2024-06,291.67,318.05,167.64,160
324,2024-07,291.67,246.15,314.56,0
324,2024-08,291.67,309.9,234.84,80
324,2024-09,291.67,321.6,197.81,80
324,2024-10,291.67,268.52,261.79,0
324,2024-11,291.67,295.96,287.67,160
324,2024-12,291.67,231.13,252.39,160
325,2023-01,291.67,220.97,173.16,80
325,2023-02,291.67,110.06,44.82,0
325,2023-03,291.67,108.46,173.89,0
325,2023-04,291.67,297.92,78.2,80
325,2023-05,291.67,99.01,84.49,0
325,2023-06,291.67,168.66,52,0
325,2023-07,291.67,67.08,43.73,160
325,2023-08,291.67,142.14,64.21,80
325,2023-09,291.67,141.3,143.57,80
325,2023-10,291.67,59.46,66.87,0
325,2023-11,291.67,219.03,125.7,0
325,2023-12,291.67,111.04,62.35,0
325,2024-01,291.67,216.76,102.53,0
325,2024-02,291.67,163.51,77.35,0
325,2024-03,291.67,98.49,60.04,0
325,2024-04,291.67,155.27,68.7,160
325,2024-05,291.67,225.92,109.89,0
325,2024-06,291.67,96.3,66.49,160
325,2024-07,291.67,137.12,46.99,0
325,2024-08,291.67,106.97,195.12,0
325,2024-09,291.67,205.88,103.22,80
325,2024-10,291.67,83.02,83.98,80
325,2024-11,291.67,80.81,107.89,80
325,2024-12,291.67,227.38,141.3,80
326,2023-01,291.67,329.55,191.64,80
326,2023-02,291.67,299.36,163.68,160
326,2023-03,291.67,185.88,313.26,160
326,2023-04,291.67,223.73,354.05,160
326,2023-05,291.67,417.16,325.53,160
326,2023-06,291.67,170.11,232.08,80
326,2023-07,291.67,331.83,148.98,0
326,2023-08,291.67,250.95,264.41,0
326,2023-09,291.67,295.83,154.67,0
326,2023-10,291.67,260.98,123.52,160
326,2023-11,291.67,382.06,350.93,160
326,2023-12,291.67,244.48,228.19,0
326,2024-01,291.67,191.5,186.35,80
326,2024-02,291.67,282.23,163.28,160
326,2024-03,291.67,291.61,132.49,80
326,2024-04,291.67,202.14,215.92,80
326,2024-05,291.67,510,216.21,160
326,2024-06,291.67,265.17,91.67,80
326,2024-07,291.67,214.12,112.88,80
326,2024-08,291.67,542.97,338.96,160
326,2024-09,291.67,171.96,214.45,160
326,2024-10,291.67,400.93,239.68,160
326,2024-11,291.67,338.77,254.73,160
326,2024-12,291.67,199.29,263.82,160
327,2023-01,291.67,36.3,32.96,80
327,2023-02,291.67,0,0,0
327,2023-03,291.67,0,0,0
327,2023-04,291.67,51.4,30.71,0
327,2023-05,291.67,33.06,37.84,0
327,2023-06,291.67,36.25,27.38,0
327,2023-07,291.67,53,30.86,0
327,2023-08,291.67,0,0,80
327,2023-09,291.67,0,0,80
327,2023-10,291.67,44.89,36.72,0
327,2023-11,291.67,45.66,28.81,0
327,2023-12,291.67,55.38,22.3,0
327,2024-01,291.67,0,0,0
327,2024-02,291.67,0,0,0
327,2024-03,291.67,38.48,20.95,0
327,2024-04,291.67,39.54,39.1,80
327,2024-05,291.67,24.43,38.73,80
327,2024-06,291.67,50.59,39.25,80
327,2024-07,291.67,0,0,0
327,2024-08,291.67,54.49,39.42,0
327,2024-09,291.67,0,0,160
327,2024-10,291.67,0,0,0
327,2024-11,291.67,37.44,34.78,0
327,2024-12,291.67,25.2,38.69,80
328,2023-01,416.67,226.59,151.41,80
328,2023-02,416.67,97.75,44.92,0
328,2023-03,416.67,40.11,58.98,0
328,2023-04,416.67,199.02,100.36,80
328,2023-05,416.67,86.53,41.31,80
328,2023-06,416.67,150.7,133.8,0
328,2023-07,416.67,197.11,174.9,0
328,2023-08,416.67,159.83,66.65,0
328,2023-09,416.67,288.4,138.59,0
328,2023-10,416.67,169.34,150.93,0
328,2023-11,416.67,96.2,61.8,80
328,2023-12,416.67,158.28,92.63,0
328,2024-01,416.67,227.92,62.47,0
328,2024-02,416.67,108.07,92.33,0
328,2024-03,416.67,151.09,52.82,0
328,2024-04,416.67,165.36,46.68,0
328,2024-05,416.67,143.79,126.08,80
328,2024-06,416.67,129.29,134.52,0
328,2024-07,416.67,222.54,82.25,0
328,2024-08,416.67,158.14,126.08,80
328,2024-09,416.67,77.11,49.32,0
328,2024-10,416.67,74.06,73.91,160
328,2024-11,416.67,96.18,68.61,0
328,2024-12,416.67,119.67,61.19,0
329,2023-01,416.67,223.85,65.67,0
329,2023-02,416.67,147.92,180.44,80
329,2023-03,416.67,157.46,101.06,80
329,2023-04,416.67,140.34,124.88,0
329,2023-05,416.67,229.02,85.21,0
329,2023-06,416.67,143.2,105.25,160
329,2023-07,416.67,108.12,44.47,0
329,2023-08,416.67,173.44,199.69,0
329,2023-09,416.67,145.68,157.52,0
329,2023-10,416.67,127.08,79.57,0
329,2023-11,416.67,94.09,115.41,0
329,2023-12,416.67,147.12,85.23,0
329,2024-01,416.67,151.22,74.56,0
329,2024-02,416.67,108.85,45.35,0
329,2024-03,416.67,115.93,60.63,0
329,2024-04,416.67,130.95,116.71,80
329,2024-05,416.67,61.13,46.99,0
329,2024-06,416.67,165.61,95,0
329,2024-07,416.67,40.69,33.44,80
329,2024-08,416.67,159.06,94.34,80
329,2024-09,416.67,169.6,89.51,80
329,2024-10,416.67,96.23,52.67,0
329,2024-11,416.67,147.19,94.33,80
329,2024-12,416.67,76.19,61.58,0
330,2023-01,183.33,140.98,99.61,80
330,2023-02,183.33,110.28,73.15,0
330,2023-03,183.33,178.76,181.35,0
330,2023-04,183.33,151.55,50.63,80
330,2023-05,183.33,82.48,45.97,80
330,2023-06,183.33,195.86,126.76,0
330,2023-07,183.33,112.31,61.32,0
330,2023-08,183.33,228.1,189.19,80
330,2023-09,183.33,64.76,37.96,0
330,2023-10,183.33,79.53,79.22,0
330,2023-11,183.33,77.68,77.63,80
330,2023-12,183.33,184.44,90.64,0
330,2024-01,183.33,151.86,151.89,0
330,2024-02,183.33,194.99,82.56,0
330,2024-03,183.33,93.02,62.45,80
330,2024-04,183.33,169.25,103.84,80
330,2024-05,183.33,218.85,155.69,0
330,2024-06,183.33,176.25,103.45,0
330,2024-07,183.33,63.48,88,80
330,2024-08,183.33,69.89,40.14,0
330,2024-09,183.33,80.45,47.5,0
330,2024-10,183.33,92.26,66.4,0
330,2024-11,183.33,166.11,82.34,80
330,2024-12,183.33,135.14,61.08,160
331,2023-01,183.33,639.3,434.9,0
331,2023-02,183.33,151.91,131.9,160
331,2023-03,183.33,298.39,233.71,80
331,2023-04,183.33,224.89,380.71,0
331,2023-05,183.33,283.44,244.18,80
331,2023-06,183.33,517.04,153.33,160
331,2023-07,183.33,414.39,399.57,80
331,2023-08,183.33,131.99,173.12,0
331,2023-09,183.33,465.01,396.01,80
331,2023-10,183.33,430.59,192.69,0
331,2023-11,183.33,430.49,387.29,80
331,2023-12,183.33,559.27,367.94,80
331,2024-01,183.33,336.68,206.55,0
331,2024-02,183.33,490.65,348.53,160
331,2024-03,183.33,171.88,217.07,80
331,2024-04,183.33,331.86,120.64,80
331,2024-05,183.33,385.39,178.76,0
331,2024-06,183.33,280.37,241.74,0
331,2024-07,183.33,238.46,178.48,0
331,2024-08,183.33,319.95,139.71,80
331,2024-09,183.33,302.65,246.41,80
331,2024-10,183.33,205.84,173.14,0
331,2024-11,183.33,544.74,239.9,160
331,2024-12,183.33,448.32,287.98,80
332,2023-01,291.67,448.97,130.15,80
332,2023-02,291.67,533.07,255.17,80
332,2023-03,291.67,329.16,271.12,80
332,2023-04,291.67,644,286.26,160
332,2023-05,291.67,490.12,321.77,160
332,2023-06,291.67,467.75,376.71,160
332,2023-07,291.67,432.9,225.11,160
332,2023-08,291.67,308.63,213.11,80
332,2023-09,291.67,351.77,192.57,80
332,2023-10,291.67,123.33,183.2,80
332,2023-11,291.67,541.71,365.11,0
332,2023-12,291.67,174.74,111.16,80
332,2024-01,291.67,271.11,253.44,160
332,2024-02,291.67,366.88,204.91,160
332,2024-03,291.67,278.05,177.02,80
332,2024-04,291.67,205.98,152.34,160
332,2024-05,291.67,276.33,289.46,80
332,2024-06,291.67,380.81,213.64,160
332,2024-07,291.67,213.83,110.32,160
332,2024-08,291.67,529.65,277.33,80
332,2024-09,291.67,151.83,209.87,80
332,2024-10,291.67,486.58,393.39,80
332,2024-11,291.67,375.41,345.55,80
332,2024-12,291.67,244.05,175.74,160
333,2023-01,183.33,374.98,268.26,80
333,2023-02,183.33,378.52,210.09,160
333,2023-03,183.33,571.36,356.14,160
333,2023-04,183.33,446.82,155.88,80
333,2023-05,183.33,463.89,269.57,80
333,2023-06,183.33,225.5,203.31,0
333,2023-07,183.33,159.08,175.33,0
333,2023-08,183.33,291.91,152.11,80
333,2023-09,183.33,474.02,181.33,160
333,2023-10,183.33,123.79,168.19,0
333,2023-11,183.33,580.69,252.66,160
333,2023-12,183.33,535.58,175.18,80
333,2024-01,183.33,281.92,117.8,80
333,2024-02,183.33,201.42,234.66,80
333,2024-03,183.33,508.05,245.08,80
333,2024-04,183.33,458.42,268.28,160
333,2024-05,183.33,244.25,217.86,160
333,2024-06,183.33,254.32,244.01,80
333,2024-07,183.33,313.65,109.3,80
333,2024-08,183.33,171.1,268.62,80
333,2024-09,183.33,353.78,164.68,160
333,2024-10,183.33,409.22,163.98,80
333,2024-11,183.33,213.02,214.58,160
333,2024-12,183.33,131.15,113.2,160
334,2023-01,291.67,539.96,357.11,80
334,2023-02,291.67,304.61,395.3,80
334,2023-03,291.67,240.37,224.39,80
334,2023-04,291.67,247.09,319.05,160
334,2023-05,291.67,225.12,102.12,80
334,2023-06,291.67,445.44,138.3,0
334,2023-07,291.67,320.8,170.82,80
334,2023-08,291.67,635.56,235.31,80
334,2023-09,291.67,209.17,307.71,80
334,2023-10,291.67,416.3,303.65,0
334,2023-11,291.67,490.55,276.95,80
334,2023-12,291.67,309.63,351.48,160
334,2024-01,291.67,508.26,204.24,160
334,2024-02,291.67,253.96,300.9,80
334,2024-03,291.67,222.93,283.59,80
334,2024-04,291.67,206.51,240.34,0
334,2024-05,291.67,174.69,125.39,80
334,2024-06,291.67,573.07,282.89,80
334,2024-07,291.67,291.92,215.02,0
334,2024-08,291.67,431.49,351.95,80
334,2024-09,291.67,450.53,147.73,80
334,2024-10,291.67,237.21,196.32,80
334,2024-11,291.67,487.77,172.12,80
334,2024-12,291.67,257.85,228.13,80
335,2023-01,291.67,0,0,80
335,2023-02,291.67,0,0,80
335,2023-03,291.67,34.27,32.41,80
335,2023-04,291.67,21.69,31.09,80
335,2023-05,291.67,35.08,20.24,80
335,2023-06,291.67,28.51,25.36,0
335,2023-07,291.67,34.72,25.32,0
335,2023-08,291.67,35.16,28.27,80
335,2023-09,291.67,33.29,32.36,0
335,2023-10,291.67,0,0,80
335,2023-11,291.67,57.09,39.8,80
335,2023-12,291.67,0,0,0
335,2024-01,291.67,48.86,27.77,0
335,2024-02,291.67,33.09,25.47,80
335,2024-03,291.67,0,0,80
335,2024-04,291.67,0,0,0
335,2024-05,291.67,0,0,0
335,2024-06,291.67,0,0,0
335,2024-07,291.67,30.97,19.38,0
335,2024-08,291.67,40.85,23.91,80
335,2024-09,291.67,0,0,0
335,2024-10,291.67,0,0,0
335,2024-11,291.67,0,0,0
335,2024-12,291.67,0,0,0
336,2023-01,416.67,61.33,78.8,80
336,2023-02,416.67,98.79,81.6,80
336,2023-03,416.67,105.64,53.34,80
336,2023-04,416.67,136.42,64.83,0
336,2023-05,416.67,86.85,60.43,0
336,2023-06,416.67,166.8,126.91,80
336,2023-07,416.67,229.98,108.28,0
336,2023-08,416.67,172.21,109.07,0
336,2023-09,416.67,67.44,84.15,0
336,2023-10,416.67,44.1,33.79,0
336,2023-11,416.67,119.63,191.73,0
336,2023-12,416.67,154.71,48.02,0
336,2024-01,416.67,48.88,49.32,160
336,2024-02,416.67,148.1,70.58,0
336,2024-03,416.67,93.55,72.6,80
336,2024-04,416.67,140.8,82.9,0
336,2024-05,416.67,129.99,60.73,0
336,2024-06,416.67,66.85,64.66,0
336,2024-07,416.67,90.74,106.53,0
336,2024-08,416.67,134.49,77.29,0
336,2024-09,416.67,93,85.62,0
336,2024-10,416.67,137.92,109.65,80
336,2024-11,416.67,67.83,66.15,80
336,2024-12,416.67,158.69,84.11,160
337,2023-01,416.67,364.9,266.37,80
337,2023-02,416.67,133.61,170.38,0
337,2023-03,416.67,204.6,329.38,80
337,2023-04,416.67,425.86,208.22,160
337,2023-05,416.67,232.03,218.39,0
337,2023-06,416.67,341.68,309.41,160
337,2023-07,416.67,272.5,308.54,160
337,2023-08,416.67,635.96,370.71,160
337,2023-09,416.67,562.77,399.65,80
337,2023-10,416.67,258.6,279.57,80
337,2023-11,416.67,226.25,267.82,0
337,2023-12,416.67,238.03,281.7,0
337,2024-01,416.67,508.83,304.99,0
337,2024-02,416.67,432.48,342.15,0
337,2024-03,416.67,248.93,123.17,160
337,2024-04,416.67,462.54,299.55,160
337,2024-05,416.67,144.23,156.97,160
337,2024-06,416.67,566.4,307.09,80
337,2024-07,416.67,572.91,159.7,0
337,2024-08,416.67,366.49,265.74,160
337,2024-09,416.67,149.26,196.32,80
337,2024-10,416.67,185.96,271.35,80
337,2024-11,416.67,190.89,118.88,160
337,2024-12,416.67,298.18,124.95,0
338,2023-01,183.33,221.92,131.98,80
338,2023-02,183.33,166.36,85.6,0
338,2023-03,183.33,191.61,111.82,80
338,2023-04,183.33,212.96,139.99,0
338,2023-05,183.33,121.73,134.49,0
338,2023-06,183.33,174.74,64.33,0
338,2023-07,183.33,89.9,89.19,0
338,2023-08,183.33,49.32,73.95,0
338,2023-09,183.33,289.28,184.94,80
338,2023-10,183.33,107.62,52.59,80
338,2023-11,183.33,216.81,121.04,80
338,2023-12,183.33,164.86,85.93,0
338,2024-01,183.33,176.63,110.49,0
338,2024-02,183.33,92.66,66.49,0
338,2024-03,183.33,246.83,93.75,0
338,2024-04,183.33,132.3,114.05,0
338,2024-05,183.33,42.63,41.17,0
338,2024-06,183.33,218.72,164.41,0
338,2024-07,183.33,184.19,121.03,0
338,2024-08,183.33,86.87,51.94,0
338,2024-09,183.33,61.58,114.88,80
338,2024-10,183.33,206.78,152.16,0
338,2024-11,183.33,42.59,30.82,0
338,2024-12,183.33,243.54,77.54,0
339,2023-01,291.67,109.24,98.18,80
339,2023-02,291.67,219.02,106.26,0
339,2023-03,291.67,88.54,44.61,0
339,2023-04,291.67,196.99,148.08,80
339,2023-05,291.67,143.18,51.04,0
339,2023-06,291.67,219.93,96.07,0
339,2023-07,291.67,259,193.78,0
339,2023-08,291.67,138.52,70.08,80
339,2023-09,291.67,218.18,108.34,0
339,2023-10,291.67,106.21,41.63,160
339,2023-11,291.67,97.3,59.05,160
339,2023-12,291.67,95.3,47.64,0
339,2024-01,291.67,114.07,191.3,80
339,2024-02,291.67,84.06,66.38,0
339,2024-03,291.67,139.34,146.47,0
339,2024-04,291.67,98.38,84.63,0
339,2024-05,291.67,260.05,104.93,80
339,2024-06,291.67,119.35,127.9,80
339,2024-07,291.67,178.57,63.24,80
339,2024-08,291.67,166.93,108.17,0
339,2024-09,291.67,250.93,136.5,0
339,2024-10,291.67,42.7,41.72,80
339,2024-11,291.67,112.58,130.77,0
339,2024-12,291.67,261.42,108.36,80
340,2023-01,291.67,102.44,34.51,0
340,2023-02,291.67,132.42,133.87,80
340,2023-03,291.67,269.63,164.72,0
340,2023-04,291.67,291.3,127.79,0
340,2023-05,291.67,297.19,83.4,0
340,2023-06,291.67,96.1,44.46,80
340,2023-07,291.67,129.64,75,0
340,2023-08,291.67,194.08,115.53,0
340,2023-09,291.67,123.71,67.33,80
340,2023-10,291.67,169.39,125.89,0
340,2023-11,291.67,139.42,94.38,0
340,2023-12,291.67,70.56,54.9,0
340,2024-01,291.67,105.78,37,80
340,2024-02,291.67,116.9,77.37,80
340,2024-03,291.67,184.15,111.38,0
340,2024-04,291.67,55.44,47.89,80
340,2024-05,291.67,133.1,152.67,80
340,2024-06,291.67,51.35,48.54,0
340,2024-07,291.67,152.14,71.26,0
340,2024-08,291.67,129.44,77.55,80
340,2024-09,291.67,93.63,78.87,0
340,2024-10,291.67,170.78,148.85,0
340,2024-11,291.67,49.19,32.92,0
340,2024-12,291.67,141.63,98.19,0
341,2023-01,183.33,139.3,105.15,80
341,2023-02,183.33,117.92,71.63,80
341,2023-03,183.33,263.6,180.75,0
341,2023-04,183.33,60.31,77,0
341,2023-05,183.33,107.85,65.03,80
341,2023-06,183.33,132.46,72.01,0
341,2023-07,183.33,171.61,149.84,0
341,2023-08,183.33,104.53,183.78,0
341,2023-09,183.33,141.75,125.39,0
341,2023-10,183.33,102.93,54.32,0
341,2023-11,183.33,107.66,60.96,0
341,2023-12,183.33,124.99,78.21,0
341,2024-01,183.33,61.66,39.56,0
341,2024-02,183.33,122.04,87.94,0
341,2024-03,183.33,147.44,60.52,0
341,2024-04,183.33,163.84,55.34,0
341,2024-05,183.33,159.11,129.92,0
341,2024-06,183.33,122.31,72.1,80
341,2024-07,183.33,106.62,37.22,80
341,2024-08,183.33,184.03,198.04,0
341,2024-09,183.33,235.69,103.14,0
341,2024-10,183.33,214.32,91.68,0
341,2024-11,183.33,103.14,84.86,0
341,2024-12,183.33,44.47,32.25,80
342,2023-01,183.33,318.01,134.41,80
342,2023-02,183.33,305.56,292.94,0
342,2023-03,183.33,451.04,137.88,160
342,2023-04,183.33,275.48,224.41,80
342,2023-05,183.33,324.61,241.83,80
342,2023-06,183.33,368.57,303.65,160
342,2023-07,183.33,247.03,304.48,80
342,2023-08,183.33,369.13,225.44,0
342,2023-09,183.33,230.91,418.45,80
342,2023-10,183.33,236.81,276.7,160
342,2023-11,183.33,255.5,163.08,0
342,2023-12,183.33,184.31,115.07,80
342,2024-01,183.33,195.19,145.06,160
342,2024-02,183.33,240.97,155.15,80
342,2024-03,183.33,512.68,302.43,80
342,2024-04,183.33,353.37,391.76,80
342,2024-05,183.33,319.18,229.73,80
342,2024-06,183.33,247.28,154.49,160
342,2024-07,183.33,367.11,322.12,80
342,2024-08,183.33,325.83,273.89,80
342,2024-09,183.33,327.94,126.84,160
342,2024-10,183.33,206.51,115.67,160
342,2024-11,183.33,577.09,397.31,80
342,2024-12,183.33,403.55,216.67,80
343,2023-01,183.33,350.97,244.82,80
343,2023-02,183.33,595.04,351.89,160
343,2023-03,183.33,240.62,170.86,0
343,2023-04,183.33,385.3,324.65,0
343,2023-05,183.33,267.28,125.45,160
343,2023-06,183.33,394.94,270.49,80
343,2023-07,183.33,236.42,143.45,160
