MemberID,Month,RoundsPlayed,CoachingSessions,TournamentsPlayed
302,2024-01,7,2,0
302,2024-02,8,2,1
302,2024-03,7,2,1
302,2024-04,11,1,0
302,2024-05,10,0,0
302,2024-06,6,1,1
302,2024-07,9,2,0
302,2024-08,10,2,1
302,2024-09,11,2,0
302,2024-10,10,0,0
302,2024-11,7,1,1
302,2024-12,11,2,0
303,2023-01,6,1,0
303,2023-02,10,2,1
303,2023-03,7,1,1
303,2023-04,6,2,0
303,2023-05,8,2,0
303,2023-06,11,1,1
303,2023-07,10,0,1
303,2023-08,11,2,0
303,2023-09,11,1,0
303,2023-10,11,0,0
303,2023-11,11,1,0
303,2023-12,8,2,0
303,2024-01,6,2,0
303,2024-02,11,1,1
303,2024-03,8,1,1
303,2024-04,6,2,0
303,2024-05,8,2,0
303,2024-06,6,1,0
303,2024-07,6,2,0
303,2024-08,10,1,1
303,2024-09,11,2,0
303,2024-10,11,0,0
303,2024-11,8,1,1
303,2024-12,8,1,1
304,2023-01,10,2,0
304,2023-02,11,0,0
304,2023-03,6,1,0
304,2023-04,10,2,1
304,2023-05,9,1,1
304,2023-06,7,1,0
304,2023-07,11,2,0
304,2023-08,7,2,0
304,2023-09,10,1,0
304,2023-10,7,1,0
304,2023-11,6,1,1
304,2023-12,6,1,0
304,2024-01,7,1,0
304,2024-02,9,2,1
304,2024-03,7,0,0
304,2024-04,11,1,0
304,2024-05,6,2,0
304,2024-06,10,2,0
304,2024-07,6,2,1
304,2024-08,8,2,0
304,2024-09,11,0,0
304,2024-10,9,1,0
304,2024-11,9,1,0
304,2024-12,6,2,0
305,2023-01,9,0,0
305,2023-02,9,2,0
305,2023-03,7,1,1
305,2023-04,10,1,1
305,2023-05,11,1,1
305,2023-06,7,2,0
305,2023-07,7,1,0
305,2023-08,11,1,1
305,2023-09,8,0,0
305,2023-10,10,2,0
305,2023-11,8,1,0
305,2023-12,7,2,0
305,2024-01,10,1,0
305,2024-02,10,1,0
305,2024-03,7,2,0
305,2024-04,11,1,0
305,2024-05,11,1,0
305,2024-06,11,1,0
305,2024-07,9,2,0
305,2024-08,9,0,0
305,2024-09,11,1,0
305,2024-10,11,0,0
305,2024-11,11,0,0
305,2024-12,10,2,1
306,2023-01,10,1,0
306,2023-02,7,1,0
306,2023-03,8,1,0
306,2023-04,11,1,0
306,2023-05,8,1,0
306,2023-06,8,2,0
306,2023-07,10,2,1
306,2023-08,10,0,0
306,2023-09,11,1,1
306,2023-10,6,2,0
306,2023-11,9,2,0
306,2023-12,10,1,0
306,2024-01,10,1,0
306,2024-02,7,1,0
306,2024-03,8,0,0
306,2024-04,10,1,0
306,2024-05,9,2,1
306,2024-06,11,1,0
306,2024-07,10,1,1
306,2024-08,10,1,1
306,2024-09,7,1,0
306,2024-10,11,2,1
306,2024-11,6,1,0
306,2024-12,6,1,0
307,2023-01,9,0,1
307,2023-02,9,1,0
307,2023-03,8,1,0
307,2023-04,10,0,1
307,2023-05,7,1,1
307,2023-06,10,2,0
307,2023-07,7,2,0
307,2023-08,10,1,0
307,2023-09,9,2,0
307,2023-10,7,2,0
307,2023-11,6,2,0
307,2023-12,11,2,0
307,2024-01,11,2,1
307,2024-02,6,0,0
307,2024-03,10,2,0
307,2024-04,7,2,0
307,2024-05,10,1,0
307,2024-06,11,2,0
307,2024-07,8,1,0
307,2024-08,6,1,0
307,2024-09,7,1,0
307,2024-10,6,2,0
307,2024-11,9,2,0
307,2024-12,8,2,0
308,2023-01,9,1,0
308,2023-02,7,1,0
308,2023-03,6,1,1
308,2023-04,9,1,1
308,2023-05,9,0,1
308,2023-06,9,1,0
308,2023-07,8,1,0
308,2023-08,11,2,0
308,2023-09,10,1,0
308,2023-10,7,2,0
308,2023-11,10,2,1
308,2023-12,9,1,1
308,2024-01,7,1,0
308,2024-02,11,0,0
308,2024-03,6,2,0
308,2024-04,6,1,0
308,2024-05,6,1,0
308,2024-06,8,2,0
308,2024-07,8,2,0
308,2024-08,8,1,1
308,2024-09,8,0,1
308,2024-10,11,2,0
308,2024-11,9,2,1
308,2024-12,11,2,0
309,2023-01,2,1,0
309,2023-02,4,0,0
309,2023-03,5,0,0
309,2023-04,3,0,0
309,2023-05,4,0,0
309,2023-06,5,1,0
309,2023-07,4,1,1
309,2023-08,2,0,0
309,2023-09,2,0,0
309,2023-10,2,0,1
309,2023-11,2,0,0
309,2023-12,2,0,0
309,2024-01,2,0,0
309,2024-02,2,2,1
309,2024-03,2,0,1
309,2024-04,4,0,0
309,2024-05,3,2,0
309,2024-06,4,0,1
309,2024-07,4,0,0
309,2024-08,5,0,0
309,2024-09,2,0,0
309,2024-10,3,0,0
309,2024-11,2,0,0
309,2024-12,2,0,0
310,2023-01,3,0,0
310,2023-02,5,2,0
310,2023-03,3,0,0
310,2023-04,4,0,0
310,2023-05,5,2,0
310,2023-06,5,0,0
310,2023-07,5,0,0
310,2023-08,4,1,0
310,2023-09,4,1,0
310,2023-10,4,0,0
310,2023-11,3,0,1
310,2023-12,2,1,0
310,2024-01,4,1,1
310,2024-02,3,0,0
310,2024-03,3,0,0
310,2024-04,2,2,0
310,2024-05,5,1,0
310,2024-06,3,0,0
310,2024-07,5,0,0
310,2024-08,2,0,1
310,2024-09,3,0,0
310,2024-10,5,0,0
310,2024-11,5,0,0
310,2024-12,5,1,0
311,2023-01,2,0,0
311,2023-02,3,0,0
311,2023-03,5,0,0
311,2023-04,3,2,0
311,2023-05,3,0,0
311,2023-06,3,1,0
311,2023-07,2,0,0
311,2023-08,4,0,0
311,2023-09,4,0,0
311,2023-10,4,0,0
311,2023-11,3,1,0
311,2023-12,3,1,0
311,2024-01,4,0,0
311,2024-02,3,0,0
311,2024-03,5,0,0
311,2024-04,3,1,0
311,2024-05,5,0,0
311,2024-06,5,2,0
311,2024-07,2,0,0
311,2024-08,4,0,0
311,2024-09,4,0,1
311,2024-10,5,0,0
311,2024-11,4,1,0
311,2024-12,3,1,0
312,2023-01,7,2,0
312,2023-02,10,0,0
312,2023-03,6,0,0
312,2023-04,10,2,1
312,2023-05,7,1,0
312,2023-06,10,1,0
312,2023-07,11,0,1
312,2023-08,11,1,0
312,2023-09,11,1,0
312,2023-10,7,1,0
312,2023-11,7,1,1
312,2023-12,9,1,0
312,2024-01,11,1,1
312,2024-02,8,1,0
312,2024-03,8,1,0
312,2024-04,7,1,0
312,2024-05,8,0,0
312,2024-06,11,2,0
312,2024-07,10,0,0
312,2024-08,10,1,0
312,2024-09,11,2,0
312,2024-10,11,1,1
312,2024-11,10,0,1
312,2024-12,10,0,0
313,2023-01,10,1,0
313,2023-02,10,1,0
313,2023-03,7,1,1
313,2023-04,7,0,1
313,2023-05,11,0,0
313,2023-06,9,0,1
313,2023-07,10,1,0
313,2023-08,10,1,0
313,2023-09,10,1,0
313,2023-10,11,0,0
313,2023-11,8,1,0
313,2023-12,10,2,0
313,2024-01,11,2,0
313,2024-02,6,1,0
313,2024-03,6,1,1
313,2024-04,9,2,0
313,2024-05,7,0,1
313,2024-06,7,2,0
313,2024-07,9,2,1
313,2024-08,10,2,0
313,2024-09,6,1,0
313,2024-10,6,2,0
313,2024-11,7,1,0
313,2024-12,10,2,1
314,2023-01,5,0,0
314,2023-02,4,0,0
314,2023-03,5,1,0
314,2023-04,5,0,0
314,2023-05,5,1,0
314,2023-06,5,1,0
314,2023-07,5,0,0
314,2023-08,3,1,0
314,2023-09,5,0,0
314,2023-10,4,0,1
314,2023-11,2,0,0
314,2023-12,2,0,0
314,2024-01,4,0,1
314,2024-02,5,1,0
314,2024-03,3,0,0
314,2024-04,2,0,0
314,2024-05,2,1,0
314,2024-06,3,1,0
314,2024-07,4,1,0
314,2024-08,3,0,0
314,2024-09,4,0,0
314,2024-10,4,1,0
314,2024-11,3,1,0
314,2024-12,5,1,0
315,2023-01,3,0,0
315,2023-02,4,0,0
315,2023-03,3,0,0
315,2023-04,2,0,0
315,2023-05,2,1,0
315,2023-06,5,0,0
315,2023-07,2,1,0
315,2023-08,2,1,0
315,2023-09,2,1,0
315,2023-10,3,1,0
315,2023-11,5,1,0
315,2023-12,4,1,0
315,2024-01,3,1,0
315,2024-02,2,0,0
315,2024-03,4,0,0
315,2024-04,4,0,0
315,2024-05,3,1,0
315,2024-06,4,0,0
315,2024-07,4,1,0
315,2024-08,2,1,0
315,2024-09,2,1,0
315,2024-10,3,0,1
315,2024-11,4,0,0
315,2024-12,4,0,0
316,2023-01,1,0,0
316,2023-02,0,1,0
316,2023-03,1,0,0
316,2023-04,1,0,0
316,2023-05,1,0,1
316,2023-06,0,0,0
316,2023-07,1,1,0
316,2023-08,1,0,0
316,2023-09,1,1,0
316,2023-10,1,0,0
316,2023-11,0,0,0
316,2023-12,0,1,0
316,2024-01,0,0,0
316,2024-02,1,1,0
316,2024-03,0,0,0
316,2024-04,0,1,0
316,2024-05,0,0,0
316,2024-06,1,1,0
316,2024-07,1,0,0
316,2024-08,1,1,0
316,2024-09,1,1,0
316,2024-10,1,0,0
316,2024-11,1,1,0
316,2024-12,1,0,0
317,2023-01,11,1,0
317,2023-02,10,2,0
317,2023-03,11,1,0
317,2023-04,10,2,0
317,2023-05,6,2,0
317,2023-06,9,2,0
317,2023-07,10,2,0
317,2023-08,9,1,0
317,2023-09,10,1,0
317,2023-10,6,0,0
317,2023-11,11,2,0
317,2023-12,7,2,0
317,2024-01,6,2,1
317,2024-02,11,2,1
317,2024-03,9,2,0
317,2024-04,6,2,0
317,2024-05,7,1,0
317,2024-06,11,2,0
317,2024-07,11,0,0
317,2024-08,6,1,1
317,2024-09,10,1,1
317,2024-10,9,2,0
317,2024-11,11,1,0
317,2024-12,10,0,0
318,2023-01,11,2,0
318,2023-02,10,1,0
318,2023-03,11,2,0
318,2023-04,11,1,0
318,2023-05,10,2,0
318,2023-06,10,2,1
318,2023-07,7,2,0
318,2023-08,11,1,0
318,2023-09,10,0,0
318,2023-10,9,2,0
318,2023-11,9,1,0
318,2023-12,11,0,1
318,2024-01,7,1,0
318,2024-02,7,2,1
318,2024-03,8,1,0
318,2024-04,6,2,0
318,2024-05,11,1,0
318,2024-06,9,0,0
318,2024-07,6,1,0
318,2024-08,11,2,0
318,2024-09,7,2,0
318,2024-10,11,2,0
318,2024-11,10,0,1
318,2024-12,10,2,0
319,2023-01,3,0,1
319,2023-02,2,1,0
319,2023-03,5,2,0
319,2023-04,2,0,0
319,2023-05,3,1,0
319,2023-06,2,1,0
319,2023-07,2,0,0
319,2023-08,3,0,0
319,2023-09,5,0,0
319,2023-10,5,0,0
319,2023-11,2,1,0
319,2023-12,5,0,0
319,2024-01,2,1,0
319,2024-02,3,0,0
319,2024-03,3,0,1
319,2024-04,5,0,0
319,2024-05,5,0,0
319,2024-06,5,1,0
319,2024-07,2,0,0
319,2024-08,3,1,0
319,2024-09,5,0,0
319,2024-10,3,0,0
319,2024-11,3,0,0
319,2024-12,3,1,0
320,2023-01,6,1,0
320,2023-02,6,1,0
320,2023-03,6,0,0
320,2023-04,9,2,1
320,2023-05,9,1,0
320,2023-06,11,1,1
320,2023-07,6,2,0
320,2023-08,8,1,1
320,2023-09,8,2,0
320,2023-10,10,1,0
320,2023-11,6,0,0
320,2023-12,11,2,1
320,2024-01,6,2,1
320,2024-02,11,2,0
320,2024-03,8,1,0
320,2024-04,8,1,0
320,2024-05,7,1,0
320,2024-06,8,2,1
320,2024-07,11,0,0
320,2024-08,11,1,0
320,2024-09,10,2,1
320,2024-10,11,2,0
320,2024-11,8,1,1
320,2024-12,8,0,1
321,2023-01,10,1,0
321,2023-02,10,1,0
321,2023-03,10,1,0
321,2023-04,9,0,0
321,2023-05,7,2,0
321,2023-06,9,2,1
321,2023-07,10,2,0
321,2023-08,11,1,0
321,2023-09,7,0,0
321,2023-10,11,2,0
321,2023-11,10,1,1
321,2023-12,6,1,0
321,2024-01,8,1,0
321,2024-02,10,1,1
321,2024-03,6,2,0
321,2024-04,8,1,0
321,2024-05,8,2,0
321,2024-06,11,0,1
321,2024-07,7,1,0
321,2024-08,10,1,0
321,2024-09,6,2,1
321,2024-10,7,2,0
321,2024-11,7,0,1
321,2024-12,8,1,0
322,2023-01,11,2,0
322,2023-02,11,2,0
322,2023-03,9,0,1
322,2023-04,8,1,0
322,2023-05,9,2,0
322,2023-06,6,2,0
322,2023-07,6,1,1
322,2023-08,7,1,1
322,2023-09,10,1,1
322,2023-10,7,2,0
322,2023-11,8,1,1
322,2023-12,10,0,0
322,2024-01,10,1,0
322,2024-02,9,1,0
322,2024-03,8,1,0
322,2024-04,9,1,0
322,2024-05,7,1,0
322,2024-06,6,1,0
322,2024-07,6,2,1
322,2024-08,6,1,1
322,2024-09,11,2,1
322,2024-10,9,1,1
322,2024-11,11,1,0
322,2024-12,6,0,0
323,2023-01,8,2,1
323,2023-02,11,2,1
323,2023-03,7,0,0
323,2023-04,11,1,0
323,2023-05,6,1,0
323,2023-06,9,2,1
323,2023-07,6,2,0
323,2023-08,7,1,0
323,2023-09,9,2,0
323,2023-10,7,1,0
323,2023-11,8,2,1
323,2023-12,8,0,1
323,2024-01,8,0,0
323,2024-02,10,0,0
323,2024-03,11,1,0
323,2024-04,8,1,1
323,2024-05,8,2,1
323,2024-06,9,2,0
323,2024-07,11,2,0
323,2024-08,11,1,0
323,2024-09,10,0,0
323,2024-10,7,2,1
323,2024-11,9,2,0
323,2024-12,7,2,0
324,2023-01,6,1,0
324,2023-02,6,2,0
324,2023-03,8,1,0
324,2023-04,7,1,1
324,2023-05,10,1,0
324,2023-06,10,1,0
324,2023-07,10,2,1
324,2023-08,11,2,0
324,2023-09,11,2,1
324,2023-10,6,1,0
324,2023-11,11,2,0
324,2023-12,8,1,1
324,2024-01,7,2,0
324,2024-02,9,1,0
324,2024-03,6,2,1
324,2024-04,10,0,0
324,2024-05,8,2,1
324,2024-06,10,2,0
324,2024-07,11,0,0
324,2024-08,6,1,1
324,2024-09,6,1,1
324,2024-10,7,0,1
324,2024-11,8,2,0
324,2024-12,10,2,0
325,2023-01,5,1,0
325,2023-02,2,0,1
325,2023-03,5,0,0
325,2023-04,5,1,0
325,2023-05,3,0,1
325,2023-06,3,0,0
325,2023-07,2,2,0
325,2023-08,3,1,0
325,2023-09,4,1,1
325,2023-10,2,0,0
325,2023-11,4,0,0
325,2023-12,3,0,0
325,2024-01,5,0,0
325,2024-02,4,0,1
325,2024-03,2,0,0
325,2024-04,3,2,0
325,2024-05,5,0,0
325,2024-06,4,2,0
325,2024-07,3,0,0
325,2024-08,5,0,0
325,2024-09,4,1,0
325,2024-10,4,1,0
325,2024-11,4,1,0
325,2024-12,4,1,0
326,2023-01,7,1,0
326,2023-02,10,2,1
326,2023-03,8,2,1
326,2023-04,11,2,0
326,2023-05,10,2,0
326,2023-06,6,1,0
326,2023-07,6,0,1
326,2023-08,10,0,0
326,2023-09,9,0,1
326,2023-10,7,2,0
326,2023-11,10,2,1
326,2023-12,6,0,1
326,2024-01,7,1,0
326,2024-02,7,2,0
326,2024-03,7,1,1
326,2024-04,10,1,0
326,2024-05,9,2,0
326,2024-06,6,1,1
326,2024-07,7,1,0
326,2024-08,10,2,0
326,2024-09,8,2,0
326,2024-10,10,2,0
326,2024-11,10,2,1
326,2024-12,7,2,0
327,2023-01,1,1,1
327,2023-02,0,0,0
327,2023-03,0,0,0
327,2023-04,1,0,0
327,2023-05,1,0,0
327,2023-06,1,0,0
327,2023-07,1,0,1
327,2023-08,0,1,0
327,2023-09,0,1,0
327,2023-10,1,0,0
327,2023-11,1,0,0
327,2023-12,1,0,0
327,2024-01,0,0,0
327,2024-02,0,0,0
327,2024-03,1,0,0
327,2024-04,1,1,0
327,2024-05,1,1,0
327,2024-06,1,1,0
327,2024-07,0,0,0
327,2024-08,1,0,0
327,2024-09,0,2,0
327,2024-10,0,0,0
327,2024-11,1,0,0
327,2024-12,1,1,0
328,2023-01,4,1,0
328,2023-02,2,0,0
328,2023-03,2,0,0
328,2023-04,4,1,0
328,2023-05,2,1,0
328,2023-06,4,0,0
328,2023-07,5,0,0
328,2023-08,4,0,0
328,2023-09,5,0,0
328,2023-10,4,0,0
328,2023-11,2,1,0
328,2023-12,3,0,0
328,2024-01,4,0,0
328,2024-02,4,0,0
328,2024-03,3,0,0
328,2024-04,3,0,0
328,2024-05,5,1,0
328,2024-06,5,0,0
328,2024-07,5,0,0
328,2024-08,4,1,0
328,2024-09,2,0,0
328,2024-10,2,2,0
328,2024-11,2,0,0
328,2024-12,3,0,1
329,2023-01,4,0,0
329,2023-02,5,1,0
329,2023-03,4,1,1
329,2023-04,4,0,0
329,2023-05,4,0,0
329,2023-06,3,2,0
329,2023-07,2,0,0
329,2023-08,5,0,0
329,2023-09,5,0,0
329,2023-10,4,0,0
329,2023-11,3,0,1
329,2023-12,4,0,0
329,2024-01,4,0,0
329,2024-02,2,0,0
329,2024-03,4,0,0
329,2024-04,3,1,0
329,2024-05,2,0,0
329,2024-06,4,0,0
329,2024-07,2,1,0
329,2024-08,4,1,0
329,2024-09,4,1,0
329,2024-10,3,0,0
329,2024-11,3,1,0
329,2024-12,3,0,0
330,2023-01,3,1,0
330,2023-02,4,0,0
330,2023-03,5,0,0
330,2023-04,3,1,1
330,2023-05,2,1,0
330,2023-06,4,0,0
330,2023-07,2,0,0
330,2023-08,5,1,0
330,2023-09,2,0,0
330,2023-10,2,0,0
330,2023-11,3,1,1
330,2023-12,4,0,0
330,2024-01,4,0,0
330,2024-02,4,0,0
330,2024-03,2,1,0
330,2024-04,4,1,0
330,2024-05,5,0,0
330,2024-06,5,0,0
330,2024-07,3,1,0
330,2024-08,2,0,0
330,2024-09,2,0,0
330,2024-10,2,0,0
330,2024-11,3,1,1
330,2024-12,3,2,0
331,2023-01,11,0,0
331,2023-02,6,2,0
331,2023-03,9,1,0
331,2023-04,10,0,1
331,2023-05,11,1,0
331,2023-06,9,2,0
331,2023-07,11,1,0
331,2023-08,6,0,1
331,2023-09,11,1,0
331,2023-10,8,0,0
331,2023-11,11,1,0
331,2023-12,10,1,1
331,2024-01,6,0,0
331,2024-02,11,2,1
331,2024-03,6,1,0
331,2024-04,7,1,0
331,2024-05,8,0,1
331,2024-06,7,0,0
331,2024-07,8,0,0
331,2024-08,8,1,0
331,2024-09,9,1,0
331,2024-10,9,0,0
331,2024-11,11,2,0
331,2024-12,9,1,0
332,2023-01,8,1,0
332,2023-02,9,1,1
332,2023-03,10,1,1
332,2023-04,11,2,0
332,2023-05,11,2,0
332,2023-06,10,2,0
332,2023-07,9,2,0
332,2023-08,6,1,1
332,2023-09,7,1,0
332,2023-10,6,1,0
332,2023-11,11,0,1
332,2023-12,7,1,0
332,2024-01,7,2,0
332,2024-02,8,2,0
332,2024-03,8,1,0
332,2024-04,7,2,0
332,2024-05,10,1,0
332,2024-06,9,2,0
332,2024-07,7,2,0
332,2024-08,9,1,1
332,2024-09,6,1,1
332,2024-10,11,1,1
332,2024-11,11,1,0
332,2024-12,6,2,0
333,2023-01,7,1,1
333,2023-02,10,2,0
333,2023-03,10,2,1
333,2023-04,8,1,0
333,2023-05,10,1,0
333,2023-06,6,0,0
333,2023-07,7,0,0
333,2023-08,9,1,0
333,2023-09,11,2,1
333,2023-10,6,0,0
333,2023-11,11,2,0
333,2023-12,9,1,0
333,2024-01,6,1,0
333,2024-02,9,1,0
333,2024-03,9,1,0
333,2024-04,8,2,1
333,2024-05,9,2,0
333,2024-06,10,1,1
333,2024-07,7,1,0
333,2024-08,7,1,0
333,2024-09,6,2,0
333,2024-10,8,1,0
333,2024-11,8,2,1
333,2024-12,6,2,0
334,2023-01,10,1,0
334,2023-02,11,1,1
334,2023-03,6,1,1
334,2023-04,11,2,0
334,2023-05,6,1,0
334,2023-06,9,0,0
334,2023-07,6,1,0
334,2023-08,11,1,0
334,2023-09,8,1,1
334,2023-10,9,0,0
334,2023-11,11,1,0
334,2023-12,9,2,0
334,2024-01,10,2,0
334,2024-02,8,1,0
334,2024-03,9,1,0
334,2024-04,8,0,1
334,2024-05,6,1,0
334,2024-06,10,1,0
334,2024-07,8,0,0
334,2024-08,9,1,0
334,2024-09,8,1,0
334,2024-10,6,1,0
334,2024-11,9,1,0
334,2024-12,6,1,0
335,2023-01,0,1,0
335,2023-02,0,1,0
335,2023-03,1,1,0
335,2023-04,1,1,0
335,2023-05,1,1,0
335,2023-06,1,0,0
335,2023-07,1,0,1
335,2023-08,1,1,0
335,2023-09,1,0,0
335,2023-10,0,1,0
335,2023-11,1,1,0
335,2023-12,0,0,0
335,2024-01,1,0,1
335,2024-02,1,1,0
335,2024-03,0,1,0
335,2024-04,0,0,0
335,2024-05,0,0,0
335,2024-06,0,0,0
335,2024-07,1,0,0
335,2024-08,1,1,0
335,2024-09,0,0,0
335,2024-10,0,0,0
335,2024-11,0,0,0
335,2024-12,0,0,0
336,2023-01,3,1,0
336,2023-02,3,1,0
336,2023-03,2,1,0
336,2023-04,4,0,0
336,2023-05,2,0,0
336,2023-06,4,1,0
336,2023-07,4,0,0
336,2023-08,3,0,0
336,2023-09,3,0,0
336,2023-10,2,0,0
336,2023-11,5,0,0
336,2023-12,3,0,0
336,2024-01,2,2,0
336,2024-02,3,0,0
336,2024-03,2,1,1
336,2024-04,3,0,0
336,2024-05,3,0,0
336,2024-06,2,0,0
336,2024-07,3,0,0
336,2024-08,4,0,0
336,2024-09,4,0,0
336,2024-10,5,1,0
336,2024-11,2,1,0
336,2024-12,4,2,0
337,2023-01,7,1,1
337,2023-02,6,0,0
337,2023-03,10,1,0
337,2023-04,9,2,1
337,2023-05,7,0,0
337,2023-06,8,2,0
337,2023-07,11,2,0
337,2023-08,11,2,1
337,2023-09,10,1,1
337,2023-10,10,1,0
337,2023-11,7,0,0
337,2023-12,8,0,1
337,2024-01,9,0,0
337,2024-02,11,0,0
337,2024-03,7,2,0
337,2024-04,11,2,0
337,2024-05,6,2,0
337,2024-06,11,1,0
337,2024-07,10,0,1
337,2024-08,10,2,0
337,2024-09,6,1,0
337,2024-10,8,1,0
337,2024-11,6,2,0
337,2024-12,8,0,0
338,2023-01,5,1,1
338,2023-02,3,0,0
338,2023-03,4,1,0
338,2023-04,4,0,0
338,2023-05,4,0,0
338,2023-06,4,0,0
338,2023-07,3,0,0
338,2023-08,2,0,0
338,2023-09,5,1,0
338,2023-10,2,1,0
338,2023-11,4,1,0
338,2023-12,3,0,0
338,2024-01,3,0,0
338,2024-02,2,0,1
338,2024-03,5,0,0
338,2024-04,5,0,0
338,2024-05,2,0,1
338,2024-06,5,0,0
338,2024-07,5,0,1
338,2024-08,3,0,0
338,2024-09,3,1,0
338,2024-10,5,0,1
338,2024-11,2,0,0
338,2024-12,5,0,0
339,2023-01,5,1,0
339,2023-02,5,0,0
339,2023-03,2,0,0
339,2023-04,5,1,1
339,2023-05,3,0,0
339,2023-06,5,0,0
339,2023-07,5,0,0
339,2023-08,3,1,0
339,2023-09,4,0,0
339,2023-10,2,2,1
339,2023-11,2,2,0
339,2023-12,2,0,0
339,2024-01,5,1,0
339,2024-02,3,0,0
339,2024-03,5,0,0
339,2024-04,4,0,0
339,2024-05,5,1,0
339,2024-06,4,1,0
339,2024-07,4,1,0
339,2024-08,4,0,0
339,2024-09,5,0,0
339,2024-10,2,1,0
339,2024-11,5,0,0
339,2024-12,5,1,0
340,2023-01,2,0,0
340,2023-02,5,1,1
340,2023-03,5,0,0
340,2023-04,5,0,1
340,2023-05,5,0,0
340,2023-06,2,1,0
340,2023-07,4,0,0
340,2023-08,5,0,0
340,2023-09,3,1,0
340,2023-10,5,0,0
340,2023-11,3,0,0
340,2023-12,2,0,0
340,2024-01,2,1,1
340,2024-02,2,1,0
340,2024-03,4,0,0
340,2024-04,2,1,0
340,2024-05,4,1,0
340,2024-06,2,0,0
340,2024-07,3,0,0
340,2024-08,3,1,0
340,2024-09,2,0,0
340,2024-10,5,0,0
340,2024-11,2,0,0
340,2024-12,4,0,0
341,2023-01,3,1,0
341,2023-02,2,1,0
341,2023-03,5,0,0
341,2023-04,2,0,0
341,2023-05,2,1,0
341,2023-06,3,0,0
341,2023-07,4,0,0
341,2023-08,5,0,0
341,2023-09,4,0,0
341,2023-10,3,0,0
341,2023-11,3,0,0
341,2023-12,5,0,0
341,2024-01,2,0,1
341,2024-02,3,0,1
341,2024-03,4,0,0
341,2024-04,3,0,0
341,2024-05,4,0,0
341,2024-06,4,1,0
341,2024-07,2,1,0
341,2024-08,5,0,0
341,2024-09,4,0,0
341,2024-10,5,0,0
341,2024-11,3,0,0
341,2024-12,2,1,0
342,2023-01,8,1,0
342,2023-02,8,0,0
342,2023-03,9,2,0
342,2023-04,9,1,0
342,2023-05,7,1,1
342,2023-06,8,2,1
342,2023-07,9,1,1
342,2023-08,7,0,1
342,2023-09,11,1,1
342,2023-10,7,2,0
342,2023-11,7,0,0
342,2023-12,7,1,1
342,2024-01,6,2,1
342,2024-02,7,1,0
342,2024-03,11,1,0
342,2024-04,10,1,0
342,2024-05,6,1,0
342,2024-06,7,2,1
342,2024-07,10,1,1
342,2024-08,10,1,1
342,2024-09,7,2,0
342,2024-10,7,2,0
342,2024-11,11,1,0
342,2024-12,10,1,0
343,2023-01,10,1,1
343,2023-02,11,2,0
343,2023-03,6,0,1
343,2023-04,10,0,0
343,2023-05,6,2,1
343,2023-06,10,1,1
343,2023-07,8,2,1
343,2023-08,11,2,0
343,2023-09,7,1,0
343,2023-10,6,2,1
343,2023-11,7,1,0
343,2023-12,11,1,0
343,2024-01,6,1,0
343,2024-02,10,2,1
343,2024-03,11,1,1
343,2024-04,11,0,0
343,2024-05,9,1,0
343,2024-06,9,1,0
343,2024-07,8,1,0
343,2024-08,8,2,0
343,2024-09,6,1,0
343,2024-10,10,1,0
343,2024-11,7,1,0
343,2024-12,6,0,0
344,2023-01,6,0,0
344,2023-02,11,2,1
344,2023-03,9,1,0
344,2023-04,9,2,1
344,2023-05,9,1,0
344,2023-06,7,1,0
344,2023-07,6,1,0
344,2023-08,6,2,1
344,2023-09,11,1,0
344,2023-10,7,1,1
344,2023-11,11,0,0
344,2023-12,11,0,0
344,2024-01,6,1,0
344,2024-02,7,2,0
344,2024-03,10,1,0
344,2024-04,6,2,0
344,2024-05,11,1,0
344,2024-06,9,1,0
344,2024-07,7,2,0
344,2024-08,8,2,0
344,2024-09,9,2,0
344,2024-10,8,1,1
344,2024-11,6,1,0
344,2024-12,7,2,1
345,2023-01,3,1,0
345,2023-02,4,0,0
345,2023-03,4,0,0
345,2023-04,3,0,0
345,2023-05,4,1,0
345,2023-06,4,0,0
345,2023-07,4,0,0
345,2023-08,2,0,0
345,2023-09,4,0,0
345,2023-10,2,0,0
345,2023-11,5,1,0
345,2023-12,5,0,1
345,2024-01,2,0,0
345,2024-02,2,0,0
345,2024-03,2,0,0
345,2024-04,3,1,0
345,2024-05,2,0,0
345,2024-06,2,1,0
345,2024-07,4,0,0
345,2024-08,4,1,0
345,2024-09,3,0,1
345,2024-10,4,1,0
345,2024-11,5,0,0
345,2024-12,2,0,0
346,2023-01,1,0,1
346,2023-02,0,0,0
346,2023-03,0,0,0
346,2023-04,0,0,0
346,2023-05,1,0,0
346,2023-06,0,1,0
346,2023-07,0,0,0
346,2023-08,1,1,0
346,2023-09,1,1,0
346,2023-10,0,0,0
346,2023-11,0,0,0
346,2023-12,1,0,0
346,2024-01,1,0,0
346,2024-02,0,0,0
346,2024-03,0,1,0
346,2024-04,0,1,0
346,2024-05,0,0,0
346,2024-06,1,2,0
346,2024-07,1,1,1
346,2024-08,1,0,0
346,2024-09,0,0,0
346,2024-10,0,0,0
346,2024-11,0,0,0
346,2024-12,1,0,1
347,2023-01,3,0,0
347,2023-02,5,1,0
347,2023-03,2,0,0
347,2023-04,4,1,0
347,2023-05,2,1,0
347,2023-06,2,2,0
