MemberID,Month,Status
305,2024-07,Active
305,2024-08,Active
305,2024-09,Active
305,2024-10,Active
305,2024-11,Active
305,2024-12,Active
306,2023-01,Active
306,2023-02,Active
306,2023-03,Active
306,2023-04,Active
306,2023-05,Active
306,2023-06,Active
306,2023-07,Active
306,2023-08,Active
306,2023-09,Active
306,2023-10,Active
306,2023-11,Active
306,2023-12,Active
306,2024-01,Active
306,2024-02,Active
306,2024-03,Active
306,2024-04,Active
306,2024-05,Active
306,2024-06,Active
306,2024-07,Active
306,2024-08,Active
306,2024-09,Active
306,2024-10,Active
306,2024-11,Active
306,2024-12,Active
307,2023-01,Active
307,2023-02,Active
307,2023-03,Active
307,2023-04,Active
307,2023-05,Active
307,2023-06,Active
307,2023-07,Active
307,2023-08,Active
307,2023-09,Active
307,2023-10,Active
307,2023-11,Active
307,2023-12,Active
307,2024-01,Active
307,2024-02,Active
307,2024-03,Active
307,2024-04,Active
307,2024-05,Active
307,2024-06,Active
307,2024-07,Active
307,2024-08,Active
307,2024-09,Active
307,2024-10,Active
307,2024-11,Active
307,2024-12,Active
308,2023-01,Active
308,2023-02,Active
308,2023-03,Active
308,2023-04,Active
308,2023-05,Active
308,2023-06,Active
308,2023-07,Active
308,2023-08,Active
308,2023-09,Active
308,2023-10,Active
308,2023-11,Active
308,2023-12,Active
308,2024-01,Active
308,2024-02,Active
308,2024-03,Active
308,2024-04,Active
308,2024-05,Active
308,2024-06,Active
308,2024-07,Active
308,2024-08,Active
308,2024-09,Active
308,2024-10,Active
308,2024-11,Active
308,2024-12,Active
309,2023-01,Active
309,2023-02,Active
309,2023-03,Active
309,2023-04,Active
309,2023-05,Active
309,2023-06,Active
309,2023-07,Active
309,2023-08,Active
309,2023-09,Active
309,2023-10,Active
309,2023-11,Active
309,2023-12,Active
309,2024-01,Active
309,2024-02,Active
309,2024-03,Active
309,2024-04,Active
309,2024-05,Active
309,2024-06,Active
309,2024-07,Active
309,2024-08,Active
309,2024-09,Active
309,2024-10,Active
309,2024-11,Active
309,2024-12,Active
310,2023-01,Active
310,2023-02,Active
310,2023-03,Active
310,2023-04,Active
310,2023-05,Active
310,2023-06,Active
310,2023-07,Active
310,2023-08,Active
310,2023-09,Active
310,2023-10,Active
310,2023-11,Active
310,2023-12,Active
310,2024-01,Active
310,2024-02,Active
310,2024-03,Active
310,2024-04,Active
310,2024-05,Active
310,2024-06,Active
310,2024-07,Active
310,2024-08,Active
310,2024-09,Active
310,2024-10,Active
310,2024-11,Active
310,2024-12,Active
311,2023-01,Active
311,2023-02,Active
311,2023-03,Active
311,2023-04,Active
311,2023-05,Active
311,2023-06,Active
311,2023-07,Active
311,2023-08,Active
311,2023-09,Active
311,2023-10,Active
311,2023-11,Active
311,2023-12,Active
311,2024-01,Active
311,2024-02,Active
311,2024-03,Active
311,2024-04,Active
311,2024-05,Active
311,2024-06,Active
311,2024-07,Active
311,2024-08,Active
311,2024-09,Active
311,2024-10,Active
311,2024-11,Active
311,2024-12,Active
312,2023-01,Active
312,2023-02,Active
312,2023-03,Active
312,2023-04,Active
312,2023-05,Active
312,2023-06,Active
312,2023-07,Active
312,2023-08,Active
312,2023-09,Active
312,2023-10,Active
312,2023-11,Active
312,2023-12,Active
312,2024-01,Active
312,2024-02,Active
312,2024-03,Active
312,2024-04,Active
312,2024-05,Active
312,2024-06,Active
312,2024-07,Active
312,2024-08,Active
312,2024-09,Active
312,2024-10,Active
312,2024-11,Active
312,2024-12,Active
313,2023-01,Active
313,2023-02,Active
313,2023-03,Active
313,2023-04,Active
313,2023-05,Active
313,2023-06,Active
313,2023-07,Active
313,2023-08,Active
313,2023-09,Active
313,2023-10,Active
313,2023-11,Active
313,2023-12,Active
313,2024-01,Active
313,2024-02,Active
313,2024-03,Active
313,2024-04,Active
313,2024-05,Active
313,2024-06,Active
313,2024-07,Active
313,2024-08,Active
313,2024-09,Active
313,2024-10,Active
313,2024-11,Active
313,2024-12,Active
314,2023-01,Active
314,2023-02,Active
314,2023-03,Active
314,2023-04,Active
314,2023-05,Active
314,2023-06,Active
314,2023-07,Active
314,2023-08,Active
314,2023-09,Active
314,2023-10,Active
314,2023-11,Active
314,2023-12,Active
314,2024-01,Active
314,2024-02,Active
314,2024-03,Active
314,2024-04,Active
314,2024-05,Active
314,2024-06,Active
314,2024-07,Active
314,2024-08,Active
314,2024-09,Active
314,2024-10,Active
314,2024-11,Active
314,2024-12,Active
315,2023-01,Active
315,2023-02,Active
315,2023-03,Active
315,2023-04,Active
315,2023-05,Active
315,2023-06,Active
315,2023-07,Active
315,2023-08,Active
315,2023-09,Active
315,2023-10,Active
315,2023-11,Active
315,2023-12,Active
315,2024-01,Active
315,2024-02,Active
315,2024-03,Active
315,2024-04,Active
315,2024-05,Active
315,2024-06,Active
315,2024-07,Active
315,2024-08,Active
315,2024-09,Active
315,2024-10,Active
315,2024-11,Active
315,2024-12,Active
316,2023-01,At-Risk
316,2023-02,At-Risk
316,2023-03,At-Risk
316,2023-04,At-Risk
316,2023-05,At-Risk
316,2023-06,At-Risk
316,2023-07,At-Risk
316,2023-08,At-Risk
316,2023-09,At-Risk
316,2023-10,At-Risk
316,2023-11,Churned
316,2023-12,At-Risk
316,2024-01,At-Risk
316,2024-02,At-Risk
316,2024-03,Churned
316,2024-04,At-Risk
316,2024-05,At-Risk
316,2024-06,At-Risk
316,2024-07,At-Risk
316,2024-08,At-Risk
316,2024-09,At-Risk
316,2024-10,At-Risk
316,2024-11,At-Risk
316,2024-12,At-Risk
317,2023-01,Active
317,2023-02,Active
317,2023-03,Active
317,2023-04,Active
317,2023-05,Active
317,2023-06,Active
317,2023-07,Active
317,2023-08,Active
317,2023-09,Active
317,2023-10,Active
317,2023-11,Active
317,2023-12,Active
317,2024-01,Active
317,2024-02,Active
317,2024-03,Active
317,2024-04,Active
317,2024-05,Active
317,2024-06,Active
317,2024-07,Active
317,2024-08,Active
317,2024-09,Active
317,2024-10,Active
317,2024-11,Active
317,2024-12,Active
318,2023-01,Active
318,2023-02,Active
318,2023-03,Active
318,2023-04,Active
318,2023-05,Active
318,2023-06,Active
318,2023-07,Active
318,2023-08,Active
318,2023-09,Active
318,2023-10,Active
318,2023-11,Active
318,2023-12,Active
318,2024-01,Active
318,2024-02,Active
318,2024-03,Active
318,2024-04,Active
318,2024-05,Active
318,2024-06,Active
318,2024-07,Active
318,2024-08,Active
318,2024-09,Active
318,2024-10,Active
318,2024-11,Active
318,2024-12,Active
319,2023-01,Active
319,2023-02,Active
319,2023-03,Active
319,2023-04,Active
319,2023-05,Active
319,2023-06,Active
319,2023-07,Active
319,2023-08,Active
319,2023-09,Active
319,2023-10,Active
319,2023-11,Active
319,2023-12,Active
319,2024-01,Active
319,2024-02,Active
319,2024-03,Active
319,2024-04,Active
319,2024-05,Active
319,2024-06,Active
319,2024-07,Active
319,2024-08,Active
319,2024-09,Active
319,2024-10,Active
319,2024-11,Active
319,2024-12,Active
320,2023-01,Active
320,2023-02,Active
320,2023-03,Active
320,2023-04,Active
320,2023-05,Active
320,2023-06,Active
320,2023-07,Active
320,2023-08,Active
320,2023-09,Active
320,2023-10,Active
320,2023-11,Active
320,2023-12,Active
320,2024-01,Active
320,2024-02,Active
320,2024-03,Active
320,2024-04,Active
320,2024-05,Active
320,2024-06,Active
320,2024-07,Active
320,2024-08,Active
320,2024-09,Active
320,2024-10,Active
320,2024-11,Active
320,2024-12,Active
321,2023-01,Active
321,2023-02,Active
321,2023-03,Active
321,2023-04,Active
321,2023-05,Active
321,2023-06,Active
321,2023-07,Active
321,2023-08,Active
321,2023-09,Active
321,2023-10,Active
321,2023-11,Active
321,2023-12,Active
321,2024-01,Active
321,2024-02,Active
321,2024-03,Active
321,2024-04,Active
321,2024-05,Active
321,2024-06,Active
321,2024-07,Active
321,2024-08,Active
321,2024-09,Active
321,2024-10,Active
321,2024-11,Active
321,2024-12,Active
322,2023-01,Active
322,2023-02,Active
322,2023-03,Active
322,2023-04,Active
322,2023-05,Active
322,2023-06,Active
322,2023-07,Active
322,2023-08,Active
322,2023-09,Active
322,2023-10,Active
322,2023-11,Active
322,2023-12,Active
322,2024-01,Active
322,2024-02,Active
322,2024-03,Active
322,2024-04,Active
322,2024-05,Active
322,2024-06,Active
322,2024-07,Active
322,2024-08,Active
322,2024-09,Active
322,2024-10,Active
322,2024-11,Active
322,2024-12,Active
323,2023-01,Active
323,2023-02,Active
323,2023-03,Active
323,2023-04,Active
323,2023-05,Active
323,2023-06,Active
323,2023-07,Active
323,2023-08,Active
323,2023-09,Active
323,2023-10,Active
323,2023-11,Active
323,2023-12,Active
323,2024-01,Active
323,2024-02,Active
323,2024-03,Active
323,2024-04,Active
323,2024-05,Active
323,2024-06,Active
323,2024-07,Active
323,2024-08,Active
323,2024-09,Active
323,2024-10,Active
323,2024-11,Active
323,2024-12,Active
324,2023-01,Active
324,2023-02,Active
324,2023-03,Active
324,2023-04,Active
324,2023-05,Active
324,2023-06,Active
324,2023-07,Active
324,2023-08,Active
324,2023-09,Active
324,2023-10,Active
324,2023-11,Active
324,2023-12,Active
324,2024-01,Active
324,2024-02,Active
324,2024-03,Active
324,2024-04,Active
324,2024-05,Active
324,2024-06,Active
324,2024-07,Active
324,2024-08,Active
324,2024-09,Active
324,2024-10,Active
324,2024-11,Active
324,2024-12,Active
325,2023-01,Active
325,2023-02,Active
325,2023-03,Active
325,2023-04,Active
325,2023-05,Active
325,2023-06,Active
325,2023-07,Active
325,2023-08,Active
325,2023-09,Active
325,2023-10,Active
325,2023-11,Active
325,2023-12,Active
325,2024-01,Active
325,2024-02,Active
325,2024-03,Active
325,2024-04,Active
325,2024-05,Active
325,2024-06,Active
325,2024-07,Active
325,2024-08,Active
325,2024-09,Active
325,2024-10,Active
325,2024-11,Active
325,2024-12,Active
326,2023-01,Active
326,2023-02,Active
326,2023-03,Active
326,2023-04,Active
326,2023-05,Active
326,2023-06,Active
326,2023-07,Active
326,2023-08,Active
326,2023-09,Active
326,2023-10,Active
326,2023-11,Active
326,2023-12,Active
326,2024-01,Active
326,2024-02,Active
326,2024-03,Active
326,2024-04,Active
326,2024-05,Active
326,2024-06,Active
326,2024-07,Active
326,2024-08,Active
326,2024-09,Active
326,2024-10,Active
326,2024-11,Active
326,2024-12,Active
327,2023-01,At-Risk
327,2023-02,Churned
327,2023-03,At-Risk
327,2023-04,At-Risk
327,2023-05,At-Risk
327,2023-06,At-Risk
327,2023-07,At-Risk
327,2023-08,At-Risk
327,2023-09,At-Risk
327,2023-10,At-Risk
327,2023-11,At-Risk
327,2023-12,At-Risk
327,2024-01,At-Risk
327,2024-02,At-Risk
327,2024-03,At-Risk
327,2024-04,At-Risk
327,2024-05,At-Risk
327,2024-06,At-Risk
327,2024-07,At-Risk
327,2024-08,At-Risk
327,2024-09,At-Risk
327,2024-10,Churned
327,2024-11,At-Risk
327,2024-12,At-Risk
328,2023-01,Active
328,2023-02,Active
328,2023-03,Active
328,2023-04,Active
328,2023-05,Active
328,2023-06,Active
328,2023-07,Active
328,2023-08,Active
328,2023-09,Active
328,2023-10,Active
328,2023-11,Active
328,2023-12,Active
328,2024-01,Active
328,2024-02,Active
328,2024-03,Active
328,2024-04,Active
328,2024-05,Active
328,2024-06,Active
328,2024-07,Active
328,2024-08,Active
328,2024-09,Active
328,2024-10,Active
328,2024-11,Active
328,2024-12,Active
329,2023-01,Active
329,2023-02,Active
329,2023-03,Active
329,2023-04,Active
329,2023-05,Active
329,2023-06,Active
329,2023-07,Active
329,2023-08,Active
329,2023-09,Active
329,2023-10,Active
329,2023-11,Active
329,2023-12,Active
329,2024-01,Active
329,2024-02,Active
329,2024-03,Active
329,2024-04,Active
329,2024-05,Active
329,2024-06,Active
329,2024-07,Active
329,2024-08,Active
329,2024-09,Active
329,2024-10,Active
329,2024-11,Active
329,2024-12,Active
330,2023-01,Active
330,2023-02,Active
330,2023-03,Active
330,2023-04,Active
330,2023-05,Active
330,2023-06,Active
330,2023-07,Active
330,2023-08,Active
330,2023-09,Active
330,2023-10,Active
330,2023-11,Active
330,2023-12,Active
330,2024-01,Active
330,2024-02,Active
330,2024-03,Active
330,2024-04,Active
330,2024-05,Active
330,2024-06,Active
330,2024-07,Active
330,2024-08,Active
330,2024-09,Active
330,2024-10,Active
330,2024-11,Active
330,2024-12,Active
331,2023-01,Active
331,2023-02,Active
331,2023-03,Active
331,2023-04,Active
331,2023-05,Active
331,2023-06,Active
331,2023-07,Active
331,2023-08,Active
331,2023-09,Active
331,2023-10,Active
331,2023-11,Active
331,2023-12,Active
331,2024-01,Active
331,2024-02,Active
331,2024-03,Active
331,2024-04,Active
331,2024-05,Active
331,2024-06,Active
331,2024-07,Active
331,2024-08,Active
331,2024-09,Active
331,2024-10,Active
331,2024-11,Active
331,2024-12,Active
332,2023-01,Active
332,2023-02,Active
332,2023-03,Active
332,2023-04,Active
332,2023-05,Active
332,2023-06,Active
332,2023-07,Active
332,2023-08,Active
332,2023-09,Active
332,2023-10,Active
332,2023-11,Active
332,2023-12,Active
332,2024-01,Active
332,2024-02,Active
332,2024-03,Active
332,2024-04,Active
332,2024-05,Active
332,2024-06,Active
332,2024-07,Active
332,2024-08,Active
332,2024-09,Active
332,2024-10,Active
332,2024-11,Active
332,2024-12,Active
333,2023-01,Active
333,2023-02,Active
333,2023-03,Active
333,2023-04,Active
333,2023-05,Active
333,2023-06,Active
333,2023-07,Active
333,2023-08,Active
333,2023-09,Active
333,2023-10,Active
333,2023-11,Active
333,2023-12,Active
333,2024-01,Active
333,2024-02,Active
333,2024-03,Active
333,2024-04,Active
333,2024-05,Active
333,2024-06,Active
333,2024-07,Active
333,2024-08,Active
333,2024-09,Active
333,2024-10,Active
333,2024-11,Active
333,2024-12,Active
334,2023-01,Active
334,2023-02,Active
334,2023-03,Active
334,2023-04,Active
334,2023-05,Active
334,2023-06,Active
334,2023-07,Active
334,2023-08,Active
334,2023-09,Active
334,2023-10,Active
334,2023-11,Active
334,2023-12,Active
334,2024-01,Active
334,2024-02,Active
334,2024-03,Active
334,2024-04,Active
334,2024-05,Active
334,2024-06,Active
334,2024-07,Active
334,2024-08,Active
334,2024-09,Active
334,2024-10,Active
334,2024-11,Active
334,2024-12,Active
335,2023-01,At-Risk
335,2023-02,At-Risk
335,2023-03,At-Risk
335,2023-04,At-Risk
335,2023-05,At-Risk
335,2023-06,At-Risk
335,2023-07,At-Risk
335,2023-08,At-Risk
335,2023-09,At-Risk
335,2023-10,At-Risk
335,2023-11,At-Risk
335,2023-12,At-Risk
335,2024-01,At-Risk
335,2024-02,At-Risk
335,2024-03,At-Risk
335,2024-04,Churned
335,2024-05,At-Risk
335,2024-06,Churned
335,2024-07,At-Risk
335,2024-08,At-Risk
335,2024-09,Churned
335,2024-10,Churned
335,2024-11,At-Risk
335,2024-12,At-Risk
336,2023-01,Active
336,2023-02,Active
336,2023-03,Active
336,2023-04,Active
336,2023-05,Active
336,2023-06,Active
336,2023-07,Active
336,2023-08,Active
336,2023-09,Active
336,2023-10,Active
336,2023-11,Active
336,2023-12,Active
336,2024-01,Active
336,2024-02,Active
336,2024-03,Active
336,2024-04,Active
336,2024-05,Active
336,2024-06,Active
336,2024-07,Active
336,2024-08,Active
336,2024-09,Active
336,2024-10,Active
336,2024-11,Active
336,2024-12,Active
337,2023-01,Active
337,2023-02,Active
337,2023-03,Active
337,2023-04,Active
337,2023-05,Active
337,2023-06,Active
337,2023-07,Active
337,2023-08,Active
337,2023-09,Active
337,2023-10,Active
337,2023-11,Active
337,2023-12,Active
337,2024-01,Active
337,2024-02,Active
337,2024-03,Active
337,2024-04,Active
337,2024-05,Active
337,2024-06,Active
337,2024-07,Active
337,2024-08,Active
337,2024-09,Active
337,2024-10,Active
337,2024-11,Active
337,2024-12,Active
338,2023-01,Active
338,2023-02,Active
338,2023-03,Active
338,2023-04,Active
338,2023-05,Active
338,2023-06,Active
338,2023-07,Active
338,2023-08,Active
338,2023-09,Active
338,2023-10,Active
338,2023-11,Active
338,2023-12,Active
338,2024-01,Active
338,2024-02,Active
338,2024-03,Active
338,2024-04,Active
338,2024-05,Active
338,2024-06,Active
338,2024-07,Active
338,2024-08,Active
338,2024-09,Active
338,2024-10,Active
338,2024-11,Active
338,2024-12,Active
339,2023-01,Active
339,2023-02,Active
339,2023-03,Active
339,2023-04,Active
339,2023-05,Active
339,2023-06,Active
339,2023-07,Active
339,2023-08,Active
339,2023-09,Active
339,2023-10,Active
339,2023-11,Active
339,2023-12,Active
339,2024-01,Active
339,2024-02,Active
339,2024-03,Active
339,2024-04,Active
339,2024-05,Active
339,2024-06,Active
339,2024-07,Active
339,2024-08,Active
339,2024-09,Active
339,2024-10,Active
339,2024-11,Active
339,2024-12,Active
340,2023-01,Active
340,2023-02,Active
340,2023-03,Active
340,2023-04,Active
340,2023-05,Active
340,2023-06,Active
340,2023-07,Active
340,2023-08,Active
340,2023-09,Active
340,2023-10,Active
340,2023-11,Active
340,2023-12,Active
340,2024-01,Active
340,2024-02,Active
340,2024-03,Active
340,2024-04,Active
340,2024-05,Active
340,2024-06,Active
340,2024-07,Active
340,2024-08,Active
340,2024-09,Active
340,2024-10,Active
340,2024-11,Active
340,2024-12,Active
341,2023-01,Active
341,2023-02,Active
341,2023-03,Active
341,2023-04,Active
341,2023-05,Active
341,2023-06,Active
341,2023-07,Active
341,2023-08,Active
341,2023-09,Active
341,2023-10,Active
341,2023-11,Active
341,2023-12,Active
341,2024-01,Active
341,2024-02,Active
341,2024-03,Active
341,2024-04,Active
341,2024-05,Active
341,2024-06,Active
341,2024-07,Active
341,2024-08,Active
341,2024-09,Active
341,2024-10,Active
341,2024-11,Active
341,2024-12,Active
342,2023-01,Active
342,2023-02,Active
342,2023-03,Active
342,2023-04,Active
342,2023-05,Active
342,2023-06,Active
342,2023-07,Active
342,2023-08,Active
342,2023-09,Active
342,2023-10,Active
342,2023-11,Active
342,2023-12,Active
342,2024-01,Active
342,2024-02,Active
342,2024-03,Active
342,2024-04,Active
342,2024-05,Active
342,2024-06,Active
342,2024-07,Active
342,2024-08,Active
342,2024-09,Active
342,2024-10,Active
342,2024-11,Active
342,2024-12,Active
343,2023-01,Active
343,2023-02,Active
343,2023-03,Active
343,2023-04,Active
343,2023-05,Active
343,2023-06,Active
343,2023-07,Active
343,2023-08,Active
343,2023-09,Active
343,2023-10,Active
343,2023-11,Active
343,2023-12,Active
343,2024-01,Active
343,2024-02,Active
343,2024-03,Active
343,2024-04,Active
343,2024-05,Active
343,2024-06,Active
343,2024-07,Active
343,2024-08,Active
343,2024-09,Active
343,2024-10,Active
343,2024-11,Active
343,2024-12,Active
344,2023-01,Active
344,2023-02,Active
344,2023-03,Active
344,2023-04,Active
344,2023-05,Active
344,2023-06,Active
344,2023-07,Active
344,2023-08,Active
344,2023-09,Active
344,2023-10,Active
344,2023-11,Active
344,2023-12,Active
344,2024-01,Active
344,2024-02,Active
344,2024-03,Active
344,2024-04,Active
344,2024-05,Active
344,2024-06,Active
344,2024-07,Active
344,2024-08,Active
344,2024-09,Active
344,2024-10,Active
344,2024-11,Active
344,2024-12,Active
345,2023-01,Active
345,2023-02,Active
345,2023-03,Active
345,2023-04,Active
345,2023-05,Active
345,2023-06,Active
345,2023-07,Active
345,2023-08,Active
345,2023-09,Active
345,2023-10,Active
345,2023-11,Active
345,2023-12,Active
345,2024-01,Active
345,2024-02,Active
345,2024-03,Active
345,2024-04,Active
345,2024-05,Active
345,2024-06,Active
345,2024-07,Active
345,2024-08,Active
345,2024-09,Active
345,2024-10,Active
345,2024-11,Active
345,2024-12,Active
346,2023-01,At-Risk
346,2023-02,Churned
346,2023-03,Churned
346,2023-04,At-Risk
346,2023-05,At-Risk
346,2023-06,At-Risk
346,2023-07,Churned
346,2023-08,At-Risk
346,2023-09,At-Risk
346,2023-10,At-Risk
346,2023-11,At-Risk
346,2023-12,At-Risk
346,2024-01,At-Risk
346,2024-02,At-Risk
346,2024-03,Churned
346,2024-04,At-Risk
346,2024-05,At-Risk
346,2024-06,At-Risk
346,2024-07,At-Risk
346,2024-08,At-Risk
346,2024-09,At-Risk
346,2024-10,At-Risk
346,2024-11,At-Risk
346,2024-12,At-Risk
347,2023-01,Active
347,2023-02,Active
347,2023-03,Active
347,2023-04,Active
347,2023-05,Active
347,2023-06,Active
347,2023-07,Active
347,2023-08,Active
347,2023-09,Active
347,2023-10,Active
347,2023-11,Active
347,2023-12,Active
347,2024-01,Active
347,2024-02,Active
347,2024-03,Active
347,2024-04,Active
347,2024-05,Active
347,2024-06,Active
347,2024-07,Active
347,2024-08,Active
347,2024-09,Active
347,2024-10,Active
347,2024-11,Active
347,2024-12,Active
348,2023-01,At-Risk
348,2023-02,Churned
348,2023-03,At-Risk
348,2023-04,At-Risk
348,2023-05,At-Risk
348,2023-06,At-Risk
348,2023-07,At-Risk
348,2023-08,At-Risk
348,2023-09,At-Risk
348,2023-10,At-Risk
348,2023-11,At-Risk
348,2023-12,At-Risk
348,2024-01,At-Risk
348,2024-02,At-Risk
348,2024-03,Churned
348,2024-04,Churned
348,2024-05,Churned
348,2024-06,Churned
348,2024-07,Churned
348,2024-08,At-Risk
348,2024-09,At-Risk
348,2024-10,At-Risk
348,2024-11,At-Risk
348,2024-12,At-Risk
349,2023-01,Active
349,2023-02,Active
349,2023-03,Active
349,2023-04,Active
349,2023-05,Active
349,2023-06,Active
349,2023-07,Active
349,2023-08,Active
349,2023-09,Active
349,2023-10,Active
349,2023-11,Active
349,2023-12,Active
349,2024-01,Active
349,2024-02,Active
349,2024-03,Active
349,2024-04,Active
349,2024-05,Active
349,2024-06,Active
349,2024-07,Active
349,2024-08,Active
349,2024-09,Active
349,2024-10,Active
349,2024-11,Active
349,2024-12,Active
350,2023-01,Active
350,2023-02,Active
350,2023-03,Active
350,2023-04,Active
350,2023-05,Active
350,2023-06,Active
350,2023-07,Active
350,2023-08,Active
350,2023-09,Active
350,2023-10,Active
350,2023-11,Active
350,2023-12,Active
350,2024-01,Active
350,2024-02,Active
350,2024-03,Active
350,2024-04,Active
350,2024-05,Active
350,2024-06,Active
350,2024-07,Active
350,2024-08,Active
350,2024-09,Active
350,2024-10,Active
350,2024-11,Active
350,2024-12,Active
351,2023-01,Active
351,2023-02,Active
351,2023-03,Active
351,2023-04,Active
351,2023-05,Active
351,2023-06,Active
351,2023-07,Active
351,2023-08,Active
351,2023-09,Active
351,2023-10,Active
351,2023-11,Active
351,2023-12,Active
351,2024-01,Active
351,2024-02,Active
351,2024-03,Active
351,2024-04,Active
351,2024-05,Active
351,2024-06,Active
351,2024-07,Active
351,2024-08,Active
351,2024-09,Active
351,2024-10,Active
351,2024-11,Active
351,2024-12,Active
352,2023-01,At-Risk
352,2023-02,At-Risk
352,2023-03,At-Risk
352,2023-04,At-Risk
352,2023-05,At-Risk
352,2023-06,At-Risk
352,2023-07,At-Risk
352,2023-08,At-Risk
352,2023-09,At-Risk
352,2023-10,At-Risk
352,2023-11,At-Risk
352,2023-12,At-Risk
352,2024-01,At-Risk
352,2024-02,Churned
352,2024-03,At-Risk
352,2024-04,At-Risk
352,2024-05,At-Risk
352,2024-06,At-Risk
352,2024-07,At-Risk
352,2024-08,Churned
352,2024-09,Churned
352,2024-10,At-Risk
352,2024-11,Churned
352,2024-12,At-Risk
353,2023-01,Active
353,2023-02,Active
353,2023-03,Active
353,2023-04,Active
353,2023-05,Active
353,2023-06,Active
353,2023-07,Active
353,2023-08,Active
353,2023-09,Active
353,2023-10,Active
353,2023-11,Active
353,2023-12,Active
353,2024-01,Active
353,2024-02,Active
353,2024-03,Active
353,2024-04,Active
353,2024-05,Active
353,2024-06,Active
353,2024-07,Active
353,2024-08,Active
353,2024-09,Active
353,2024-10,Active
353,2024-11,Active
353,2024-12,Active
354,2023-01,Active
354,2023-02,Active
354,2023-03,Active
354,2023-04,Active
354,2023-05,Active
354,2023-06,Active
354,2023-07,Active
354,2023-08,Active
354,2023-09,Active
354,2023-10,Active
354,2023-11,Active
354,2023-12,Active
354,2024-01,Active
354,2024-02,Active
354,2024-03,Active
354,2024-04,Active
354,2024-05,Active
354,2024-06,Active
354,2024-07,Active
354,2024-08,Active
354,2024-09,Active
354,2024-10,Active
354,2024-11,Active
354,2024-12,Active
355,2023-01,Active
355,2023-02,Active
355,2023-03,Active
355,2023-04,Active
355,2023-05,Active
355,2023-06,Active
355,2023-07,Active
355,2023-08,Active
355,2023-09,Active
355,2023-10,Active
355,2023-11,Active
355,2023-12,Active
355,2024-01,Active
355,2024-02,Active
355,2024-03,Active
355,2024-04,Active
355,2024-05,Active
355,2024-06,Active
355,2024-07,Active
355,2024-08,Active
355,2024-09,Active
355,2024-10,Active
355,2024-11,Active
355,2024-12,Active
356,2023-01,Active
356,2023-02,Active
356,2023-03,Active
356,2023-04,Active
356,2023-05,Active
356,2023-06,Active
356,2023-07,Active
356,2023-08,Active
356,2023-09,Active
356,2023-10,Active
356,2023-11,Active
356,2023-12,Active
356,2024-01,Active
356,2024-02,Active
356,2024-03,Active
356,2024-04,Active
356,2024-05,Active
356,2024-06,Active
356,2024-07,Active
356,2024-08,Active
356,2024-09,Active
356,2024-10,Active
356,2024-11,Active
356,2024-12,Active
357,2023-01,Active
357,2023-02,Active
357,2023-03,Active
357,2023-04,Active
357,2023-05,Active
357,2023-06,Active
357,2023-07,Active
357,2023-08,Active
357,2023-09,Active
357,2023-10,Active
357,2023-11,Active
357,2023-12,Active
357,2024-01,Active
357,2024-02,Active
357,2024-03,Active
357,2024-04,Active
357,2024-05,Active
357,2024-06,Active
357,2024-07,Active
357,2024-08,Active
357,2024-09,Active
357,2024-10,Active
357,2024-11,Active
357,2024-12,Active
358,2023-01,Active
358,2023-02,Active
358,2023-03,Active
358,2023-04,Active
358,2023-05,Active
358,2023-06,Active
358,2023-07,Active
358,2023-08,Active
358,2023-09,Active
358,2023-10,Active
358,2023-11,Active
358,2023-12,Active
358,2024-01,Active
358,2024-02,Active
358,2024-03,Active
358,2024-04,Active
358,2024-05,Active
358,2024-06,Active
358,2024-07,Active
358,2024-08,Active
358,2024-09,Active
358,2024-10,Active
358,2024-11,Active
358,2024-12,Active
359,2023-01,Active
359,2023-02,Active
359,2023-03,Active
359,2023-04,Active
359,2023-05,Active
359,2023-06,Active
359,2023-07,Active
359,2023-08,Active
359,2023-09,Active
359,2023-10,Active
359,2023-11,Active
359,2023-12,Active
359,2024-01,Active
359,2024-02,Active
359,2024-03,Active
359,2024-04,Active
359,2024-05,Active
359,2024-06,Active
359,2024-07,Active
359,2024-08,Active
359,2024-09,Active
359,2024-10,Active
359,2024-11,Active
359,2024-12,Active
360,2023-01,Active
360,2023-02,Active
360,2023-03,Active
360,2023-04,Active
360,2023-05,Active
360,2023-06,Active
360,2023-07,Active
360,2023-08,Active
360,2023-09,Active
360,2023-10,Active
360,2023-11,Active
360,2023-12,Active
360,2024-01,Active
360,2024-02,Active
360,2024-03,Active
360,2024-04,Active
360,2024-05,Active
360,2024-06,Active
360,2024-07,Active
360,2024-08,Active
360,2024-09,Active
360,2024-10,Active
360,2024-11,Active
360,2024-12,Active
361,2023-01,At-Risk
361,2023-02,At-Risk
361,2023-03,At-Risk
361,2023-04,At-Risk
361,2023-05,At-Risk
361,2023-06,Churned
361,2023-07,At-Risk
361,2023-08,At-Risk
361,2023-09,At-Risk
361,2023-10,At-Risk
361,2023-11,At-Risk
361,2023-12,At-Risk
361,2024-01,Churned
361,2024-02,At-Risk
361,2024-03,At-Risk
361,2024-04,At-Risk
361,2024-05,At-Risk
361,2024-06,At-Risk
361,2024-07,Churned
361,2024-08,At-Risk
361,2024-09,Churned
361,2024-10,At-Risk
361,2024-11,At-Risk
361,2024-12,At-Risk
362,2023-01,Active
362,2023-02,Active
362,2023-03,Active
